X,USRINDEX Index,CONSSENT Index,LEI CEXP Index,ADS BCI Index,CFNAI Index,COI TOTL Index,LEI LCI Index,LEI YOY Index,OUSTDIFF Index,PHFFANX0 Index,S5FINL Index,MOODCAVG Index,MOODCBAA Index, MOODCAAA Index,USGG10YR Index,LEI BP Index,NHSLNFS Index,NHSLTOT Index,NMCMFUS Index,NAPMNEWO Index, NAPMINV Index,NAPMPMI Index,CRB RIND Index,ECRSUSCP Index,IPVPTRMH Index,LEI NWCN Index,USCRWTIC Index,DXY Index,GDP CYOY Index,LEI M2 Index,M1% YOY Index,CPI YOY Index,SPX Index,LEI STKP Index,TRAN Index,INJCJC4 Index,LEI AVGW Index,LEI WKIJ Index,NFP T Index,OUST#NEG Index,USESTEMP Index,DLJHYTW Index,LEI IRTE Index,USGG3M Index,USGG5YR Index
11/1/14,0,88.8,79.9,0.4985,0.7557,110.7,-1.45,5.8,96,NA,328,4.28,4.79,3.92,2.164,1079,210,449,3.97,62.5,51.5,57.5,504.51,117.1,0.31,134.71,66.15,88.356,NA,NA,10,1.3,2067.56,2044.57,9198.2,295,42.2,295.1,140263,1,2842.3,6.49,2.24,0.0101,1.4805
12/1/14,0,93.6,86.4,-0.0498,0.1261,111.1,-1.17,6.4,96,8.12,333.32,4.17,4.74,3.79,2.1712,1077,212,495,3.83,57.4,45.5,54.9,492.11,106.66,0.29,135.51,53.27,90.269,2.5,NA,10.3,0.8,2058.9,2054.27,9139.92,287.75,42.1,287.7,140592,1,2863.3,7.1,2.09,0.0355,1.6528
1/1/15,0,98.1,91,-0.4116,-0.186,111.2,-0.78,6.2,96,NA,310.01,3.83,4.45,3.45,1.6407,1059,208,521,3.66,54.1,51,53.9,480.84,102.03,0.31,135.78,48.24,94.804,NA,NA,9.3,-0.1,1994.99,2028.18,8649.32,289,42.1,288.9,140793,1,2855.5,6.95,1.77,0,1.1548
2/1/15,0,95.4,88,-0.5107,-0.4258,111.3,-1.13,5.4,90,NA,327.52,3.93,4.51,3.61,1.993,1098,204,545,3.8,53.8,52.5,53.3,472.3,100.81,0.31,133.72,49.76,95.293,NA,NA,10,0,2104.5,2082.2,9024.52,305.5,41.9,305.5,141059,2,2851.1,6.38,1.87,0.0101,1.4988
3/1/15,0,93,85.3,-0.3549,-0.1831,111.3,-0.81,4.8,72,7.9,324.95,3.98,4.54,3.64,1.9231,1038,205,485,3.69,54.2,51.5,52.3,469.67,100.95,0.33,136.32,47.6,98.357,2.9,NA,8.9,-0.1,2067.89,2079.99,8741.41,285.25,41.8,285.5,141178,4,2866.9,6.6,1.93,0.0203,1.3701
4/1/15,0,95.9,88.8,-0.2074,0.1602,111.6,-0.99,5.3,66,NA,325.2,3.93,4.48,3.52,2.0317,1140,207,508,3.68,54.3,49.5,51.6,472.1,102.86,0.32,136.3,59.63,94.6,NA,NA,8.1,-0.2,2085.51,2094.86,8592.89,283.75,41.8,279.4,141365,8,2877.7,6.36,1.82,0,1.4254
5/1/15,0,90.7,84.2,-0.2692,-0.3222,111.6,-0.31,5.2,62,NA,330.53,4.35,4.89,3.98,2.1214,1250,210,513,3.87,55.6,51.5,53.1,466.93,101.22,0.33,135.63,60.3,96.907,NA,NA,7.1,0,2107.39,2111.94,8299.75,275,41.8,275,141625,9,2886.3,6.35,2.08,0,1.4853
6/1/15,0,96.1,87.8,0.0082,-0.0256,111.8,-0.53,5,76,11.24,328.94,4.56,5.13,4.19,2.3531,1337,217,469,4.02,54.9,53,53.1,463.31,100.45,0.31,136.23,59.47,95.485,2.7,NA,6.9,0.1,2063.11,2099.28,8092.28,275,41.8,275,141870,6,2906.2,6.86,2.23,0.0051,1.6479
7/1/15,0,93.1,84.1,0.1014,0.4729,112.1,-0.21,4.2,60,NA,338.84,4.57,5.2,4.15,2.1801,1130,216,500,3.98,53.6,49.5,51.9,448.52,96.02,0.32,137.59,47.12,97.336,NA,NA,7,0.2,2103.84,2094.14,8391.96,268,41.8,267.9,142093,9,2894.9,7.04,2.19,0.061,1.5287
8/1/15,0,91.9,83.4,-0.0652,-0.2771,112.3,-0.22,4,68,NA,315.31,4.48,5.19,4.04,2.2179,1161,217,507,3.84,51.7,48.5,51,441.1,90.5,0.34,137.96,49.2,95.824,NA,NA,8.4,0.2,1972.18,2039.87,7845.15,275.25,41.8,275.5,142246,7,2900.6,7.64,2.03,0,1.5478
9/1/15,0,87.2,78.2,-0.1289,-0.0619,112.6,-0.31,3.3,76,7.48,305.33,4.59,5.34,4.07,2.0368,1105,223,457,3.86,49.8,48.5,50,435.02,87.87,0.33,139.54,45.09,96.35,2.1,NA,6.5,0,1920.03,1944.4,7785.63,270.5,41.8,267.4,142391,5,2900.8,8.39,2.03,-0.0203,1.3572
10/1/15,0,90,82.1,-0.5206,-0.1409,112.8,-0.99,3.4,72,NA,323.97,4.52,5.34,3.95,2.1421,1161,226,482,3.76,50.8,46.5,49.4,414.28,85.3,0.32,138.59,46.59,96.946,NA,NA,5.7,0.2,2079.36,2024.81,8128.07,262.75,41.7,262.8,142698,5,2935.4,7.8,1.95,0.0712,1.5185
11/1/15,0,91.3,82.9,-0.6996,-0.3608,112.9,-0.93,3.3,72,NA,329.48,4.62,5.46,4.06,2.206,1282,231,491,3.95,49,43,48.4,399.96,80.76,0.3,139.39,41.65,100.17,NA,NA,7,0.5,2080.41,2080.62,8101.45,269.25,41.7,269.4,142950,5,2923.4,8.39,2.14,0.1678,1.6446
12/1/15,0,92.6,82.7,-0.4391,-0.2248,113,-0.62,2.7,64,7.73,321.73,4.58,5.46,3.97,2.2694,1232,237,544,4.01,48.8,43.5,48,404.71,80.76,0.3,135.51,37.04,98.631,1.8,NA,5.3,0.7,2043.94,2054.08,7508.71,277,41.7,275.6,143242,7,2957.8,9.2,2,0.1627,1.7598
1/1/16,0,92,NA,-0.2769,NA,NA,NA,NA,NA,NA,292.9,4.56,5.45,4,1.9209,NA,NA,NA,3.79,51.5,43.5,48.2,416.91,79.73,NA,NA,33.62,99.606,NA,NA,NA,NA,1940.24,NA,6906.76,283,NA,NA,NA,NA,NA,9.62,NA,0.3103,1.328
